Date,Article_ID,Country_Code,Sold_Units
20171112,3446,SE,1
20171114,3446,SE,2
20171116,3446,SE,4
20171117,3446,SE,4
20171118,3446,SE,1
20171119,3446,SE,6
20171120,3446,SE,5
20171121,3446,SE,1
20171122,3446,SE,1
20171123,3446,SE,9
20171124,3446,SE,31
20171125,3446,SE,3
20171126,3446,SE,5
20171127,3446,SE,11
20171128,3446,SE,1
20171130,3446,SE,1
20171204,3446,SE,1
20171207,3446,SE,1
20171210,3446,SE,1
20171211,3446,SE,1
20171226,3446,SE,1
20171229,3446,SE,1
20180107,3446,SE,2
20180108,3446,SE,2
20180109,3446,SE,5
20180110,3446,SE,5
20180111,3446,SE,2
20180112,3446,SE,2
20180114,3446,SE,8
20180115,3446,SE,5
20180116,3446,SE,2
20180117,3446,SE,1
20180118,3446,SE,4
20180119,3446,SE,2
20180121,3446,SE,5
20180122,3446,SE,3
20180123,3446,SE,4
20180124,3446,SE,7
20180125,3446,SE,6
20180126,3446,SE,1
20180127,3446,SE,1
20180128,3446,SE,3
20180130,3446,SE,6
20180204,3446,SE,3
20180205,3446,SE,2
20180206,3446,SE,2
20180207,3446,SE,1
20180208,3446,SE,1
20180210,3446,SE,2
20180212,3446,SE,1
20180214,3446,SE,1
20180218,3446,SE,1
20180219,3446,SE,1
20180224,3446,SE,1
20180226,3446,SE,1
20180304,3446,SE,1
20180306,3446,SE,1
20180320,3446,SE,1
20180405,3446,SE,1
20180409,3446,SE,2
20180410,3446,SE,2
20180411,3446,SE,4
20180412,3446,SE,1
20180413,3446,SE,1
20180414,3446,SE,1
20180415,3446,SE,1
20180425,3446,SE,2
20180504,3446,SE,1
20180624,3446,SE,1
20180630,3446,SE,1
20180701,3446,SE,1
20180703,3446,SE,1
20180705,3446,SE,1
20180726,3446,SE,1
20180731,3446,SE,1
20180808,3446,SE,1
20180813,3446,SE,1
20180827,3446,SE,1
20180828,3446,SE,1
20180830,3446,SE,1
20180902,3446,SE,1
20180905,3446,SE,2
20180911,3446,SE,1
20180914,3446,SE,1
20180917,3446,SE,1
20180924,3446,SE,1
20180925,3446,SE,1
20180927,3446,SE,1
20181002,3446,SE,1
20181006,3446,SE,1
20181014,3446,SE,1
20181019,3446,SE,1
20181022,3446,SE,1
20181029,3446,SE,1
20181110,3446,SE,1
20181123,3446,SE,2
20181202,3446,SE,1
20181203,3446,SE,1
20181207,3446,SE,1
20181211,3446,SE,2
20181217,3446,SE,1
20181219,3446,SE,2
20190105,3446,SE,1
20190106,3446,SE,4
20190114,3446,SE,1
20190116,3446,SE,1
20190121,3446,SE,1
20190124,3446,SE,1
20190125,3446,SE,1
20190127,3446,SE,1
20190129,3446,SE,1
20190201,3446,SE,1
20170427,3448,SE,1
20170428,3448,SE,2
20170429,3448,SE,2
20170430,3448,SE,4
20170501,3448,SE,7
20170502,3448,SE,4
20170503,3448,SE,8
20170504,3448,SE,2
20170506,3448,SE,2
20170507,3448,SE,3
20170508,3448,SE,1
20170509,3448,SE,4
20170510,3448,SE,4
20170511,3448,SE,2
20170512,3448,SE,4
20170513,3448,SE,4
20170514,3448,SE,4
20170515,3448,SE,5
20170516,3448,SE,6
20170517,3448,SE,2
20170518,3448,SE,6
20170519,3448,SE,2
20170520,3448,SE,1
20170521,3448,SE,5
20170522,3448,SE,1
20170523,3448,SE,3
20170524,3448,SE,2
20170525,3448,SE,3
20170526,3448,SE,1
20170527,3448,SE,1
20170528,3448,SE,1
20170529,3448,SE,5
20170530,3448,SE,5
20170606,3448,SE,4
20170607,3448,SE,4
20170608,3448,SE,3
20170609,3448,SE,2
20170611,3448,SE,1
20170612,3448,SE,3
20170613,3448,SE,1
20170614,3448,SE,4
20170615,3448,SE,1
20170616,3448,SE,4
20170618,3448,SE,1
20170619,3448,SE,2
20170620,3448,SE,1
20170621,3448,SE,1
20170622,3448,SE,5
20170623,3448,SE,1
20170624,3448,SE,2
20170625,3448,SE,1
20170626,3448,SE,2
20170629,3448,SE,1
20170702,3448,SE,1
20170704,3448,SE,1
20170705,3448,SE,1
20170706,3448,SE,1
20170710,3448,SE,1
20170711,3448,SE,2
20170712,3448,SE,3
20170713,3448,SE,1
20170714,3448,SE,1
20170715,3448,SE,1
20170717,3448,SE,1
20170718,3448,SE,2
20170720,3448,SE,1
20170721,3448,SE,1
20170804,3448,SE,1
20170808,3448,SE,2
20170809,3448,SE,1
20170810,3448,SE,1
20170812,3448,SE,1
20170813,3448,SE,1
20170815,3448,SE,4
20170816,3448,SE,2
20170817,3448,SE,4
20170819,3448,SE,1
20170820,3448,SE,1
20170822,3448,SE,3
20170823,3448,SE,2
20170824,3448,SE,2
20170826,3448,SE,1
20170827,3448,SE,3
20170828,3448,SE,6
20170829,3448,SE,2
20170830,3448,SE,1
20170831,3448,SE,8
20170902,3448,SE,4
20170905,3448,SE,1
20170907,3448,SE,2
20170909,3448,SE,1
20170910,3448,SE,1
20170911,3448,SE,2
20170914,3448,SE,2
20170915,3448,SE,1
20170917,3448,SE,1
20170923,3448,SE,1
20170924,3448,SE,1
20170925,3448,SE,2
20170926,3448,SE,3
20170927,3448,SE,1
20170928,3448,SE,2
20170930,3448,SE,1
20171001,3448,SE,1
20171002,3448,SE,4
20171003,3448,SE,2
20171004,3448,SE,8
20171005,3448,SE,1
20171009,3448,SE,2
20171010,3448,SE,1
20171012,3448,SE,1
20171014,3448,SE,1
20171015,3448,SE,1
20171016,3448,SE,1
20171017,3448,SE,1
20171019,3448,SE,1
20171020,3448,SE,2
20171023,3448,SE,2
20171026,3448,SE,1
20171027,3448,SE,1
20171029,3448,SE,1
20171031,3448,SE,1
20171105,3448,SE,2
20171107,3448,SE,1
20171108,3448,SE,1
20171109,3448,SE,1
20171111,3448,SE,1
20171116,3448,SE,1
20171117,3448,SE,1
20171121,3448,SE,1
20171123,3448,SE,1
20171124,3448,SE,2
20171127,3448,SE,1
20171205,3448,SE,1
20171207,3448,SE,1
20171213,3448,SE,1
20171215,3448,SE,2
20171219,3448,SE,1
20171229,3448,SE,1
20180101,3448,SE,2
20180107,3448,SE,3
20180108,3448,SE,2
20180109,3448,SE,2
20180115,3448,SE,1
20180116,3448,SE,1
20180118,3448,SE,1
20180121,3448,SE,2
20180122,3448,SE,2
20180125,3448,SE,1
20180126,3448,SE,2
20180129,3448,SE,1
20180201,3448,SE,1
20180203,3448,SE,1
20180207,3448,SE,1
20180209,3448,SE,2
20180211,3448,SE,1
20180213,3448,SE,3
20180216,3448,SE,1
20180217,3448,SE,1
20180218,3448,SE,5
20180220,3448,SE,2
20180221,3448,SE,2
20180225,3448,SE,2
20180227,3448,SE,1
20180302,3448,SE,1
20180304,3448,SE,1
20180309,3448,SE,2
20180312,3448,SE,1
20180313,3448,SE,2
20180318,3448,SE,2
20180320,3448,SE,1
20180322,3448,SE,1
20180323,3448,SE,3
20180325,3448,SE,2
20180327,3448,SE,1
20180328,3448,SE,2
20180405,3448,SE,1
20180408,3448,SE,2
20180409,3448,SE,2
20180410,3448,SE,2
20180411,3448,SE,7
20180412,3448,SE,2
20180413,3448,SE,3
20180414,3448,SE,4
20180415,3448,SE,5
20180416,3448,SE,2
20180417,3448,SE,1
20180418,3448,SE,3
20180419,3448,SE,2
20180420,3448,SE,2
20180421,3448,SE,4
20180422,3448,SE,2
20180423,3448,SE,1
20180424,3448,SE,1
20180425,3448,SE,8
20180426,3448,SE,1
20180427,3448,SE,1
20180428,3448,SE,2
20180501,3448,SE,3
20180502,3448,SE,3
20180504,3448,SE,1
20180505,3448,SE,1
20180508,3448,SE,1
20180509,3448,SE,1
20180510,3448,SE,1
20180511,3448,SE,2
20180512,3448,SE,2
20180521,3448,SE,2
20180523,3448,SE,2
20180524,3448,SE,3
20180608,3448,SE,5
20180609,3448,SE,3
20180610,3448,SE,1
20180611,3448,SE,1
20180612,3448,SE,2
20180613,3448,SE,2
20180614,3448,SE,3
20180615,3448,SE,2
20180616,3448,SE,3
20180617,3448,SE,7
20180618,3448,SE,10
20180619,3448,SE,4
20180620,3448,SE,6
20180621,3448,SE,2
20180622,3448,SE,7
20180623,3448,SE,1
20180624,3448,SE,10
20180625,3448,SE,26
20180626,3448,SE,15
20180627,3448,SE,4
20180628,3448,SE,4
20180629,3448,SE,17
20180630,3448,SE,10
20180701,3448,SE,12
20180702,3448,SE,19
20180703,3448,SE,15
20180704,3448,SE,18
20180705,3448,SE,8
20180706,3448,SE,1
20180707,3448,SE,1
20180708,3448,SE,1
20180709,3448,SE,1
20180710,3448,SE,1
20180717,3448,SE,1
20180718,3448,SE,1
20180720,3448,SE,3
20180721,3448,SE,1
20180727,3448,SE,2
20180729,3448,SE,2
20180803,3448,SE,1
20180807,3448,SE,1
20180811,3448,SE,1
20180814,3448,SE,1
20180815,3448,SE,1
20180818,3448,SE,1
20180819,3448,SE,1
20180823,3448,SE,2
20180824,3448,SE,1
20180826,3448,SE,3
20180827,3448,SE,2
20180829,3448,SE,1
20180906,3448,SE,3
20180909,3448,SE,1
20180912,3448,SE,1
20180917,3448,SE,1
20180922,3448,SE,1
20180925,3448,SE,1
20180926,3448,SE,3
20180928,3448,SE,2
20180930,3448,SE,1
20181001,3448,SE,1
20181007,3448,SE,1
20181009,3448,SE,1
20181012,3448,SE,1
20181021,3448,SE,1
20181023,3448,SE,1
20181028,3448,SE,1
20181030,3448,SE,2
20181108,3448,SE,1
20181109,3448,SE,1
20181110,3448,SE,3
20181111,3448,SE,7
20181112,3448,SE,11
20181113,3448,SE,7
20181114,3448,SE,1
20181115,3448,SE,7
20181116,3448,SE,8
20181117,3448,SE,10
20181118,3448,SE,6
20181119,3448,SE,10
20181120,3448,SE,5
20181121,3448,SE,9
20181122,3448,SE,22
20181123,3448,SE,101
20181124,3448,SE,17
20181125,3448,SE,20
20181126,3448,SE,32
20181127,3448,SE,21
20181128,3448,SE,2
20181129,3448,SE,5
20181130,3448,SE,1
20181202,3448,SE,1
20181203,3448,SE,2
20181204,3448,SE,5
20181205,3448,SE,1
20181206,3448,SE,2
20181207,3448,SE,1
20181208,3448,SE,1
20181209,3448,SE,2
20181210,3448,SE,1
20181211,3448,SE,4
20181212,3448,SE,3
20181213,3448,SE,2
20181214,3448,SE,1
20181215,3448,SE,2
20181217,3448,SE,2
20181218,3448,SE,4
20181219,3448,SE,1
20181221,3448,SE,1
20181223,3448,SE,1
20181225,3448,SE,5
20181226,3448,SE,3
20181227,3448,SE,2
20181228,3448,SE,2
20181231,3448,SE,1
20190101,3448,SE,2
20190102,3448,SE,2
20190103,3448,SE,5
20190104,3448,SE,1
20190105,3448,SE,1
20190106,3448,SE,2
20190107,3448,SE,2
20190108,3448,SE,1
20190109,3448,SE,1
20190110,3448,SE,4
20190112,3448,SE,1
20190113,3448,SE,1
20190114,3448,SE,2
20190115,3448,SE,1
20190116,3448,SE,1
20190119,3448,SE,3
20190120,3448,SE,4
20190121,3448,SE,1
20190123,3448,SE,5
20190124,3448,SE,2
20190125,3448,SE,1
20190126,3448,SE,2
20190127,3448,SE,5
20190129,3448,SE,3
20190130,3448,SE,8
20190131,3448,SE,2
20190201,3448,SE,1
20190202,3448,SE,4
20190203,3448,SE,3
20190204,3448,SE,5
20190205,3448,SE,1
20190206,3448,SE,5
20190207,3448,SE,2
20190208,3448,SE,4
20190209,3448,SE,3
20190210,3448,SE,6
20190211,3448,SE,1
20180111,4139,SE,1
20180114,4139,SE,1
20180115,4139,SE,1
20180117,4139,SE,3
20180118,4139,SE,1
20180120,4139,SE,1
20180125,4139,SE,1
20180128,4139,SE,6
20180129,4139,SE,1
20180210,4139,SE,5
20180211,4139,SE,4
20180213,4139,SE,1
20180214,4139,SE,1
20180215,4139,SE,1
20180216,4139,SE,2
20180217,4139,SE,1
20180218,4139,SE,3
20180219,4139,SE,4
20180222,4139,SE,1
20180223,4139,SE,1
20180224,4139,SE,3
20180225,4139,SE,1
20180226,4139,SE,1
20180227,4139,SE,2
20180303,4139,SE,1
20180304,4139,SE,1
20180305,4139,SE,1
20180306,4139,SE,1
20180307,4139,SE,1
20180309,4139,SE,1
20180310,4139,SE,1
20180311,4139,SE,1
20180326,4139,SE,3
20180327,4139,SE,1
20180328,4139,SE,1
20180401,4139,SE,3
20180407,4139,SE,1
20180409,4139,SE,1
20180412,4139,SE,1
20180413,4139,SE,5
20180414,4139,SE,2
20180416,4139,SE,2
20180421,4139,SE,1
20180422,4139,SE,4
20180424,4139,SE,2
20180425,4139,SE,1
20180427,4139,SE,2
20180429,4139,SE,1
20180501,4139,SE,1
20180502,4139,SE,3
20180503,4139,SE,1
20180505,4139,SE,1
20180506,4139,SE,2
20180507,4139,SE,1
20180509,4139,SE,1
20180510,4139,SE,1
20180512,4139,SE,1
20180513,4139,SE,2
20180514,4139,SE,1
20180515,4139,SE,1
20180516,4139,SE,3
20180518,4139,SE,4
20180519,4139,SE,2
20180521,4139,SE,2
20180522,4139,SE,2
20180523,4139,SE,2
20180524,4139,SE,1
20180525,4139,SE,1
20180526,4139,SE,2
20180527,4139,SE,1
20180529,4139,SE,3
20180530,4139,SE,1
20180531,4139,SE,1
20180601,4139,SE,1
20180604,4139,SE,5
20180606,4139,SE,2
20180607,4139,SE,4
20180608,4139,SE,4
20180609,4139,SE,5
20180610,4139,SE,7
20180611,4139,SE,7
20180612,4139,SE,3
20180613,4139,SE,6
20180614,4139,SE,3
20180615,4139,SE,2
20180616,4139,SE,2
20180617,4139,SE,6
20180618,4139,SE,5
20180619,4139,SE,2
20180620,4139,SE,1
20180622,4139,SE,1
20180624,4139,SE,2
20180625,4139,SE,2
20180626,4139,SE,4
20180629,4139,SE,4
20180630,4139,SE,3
20180701,4139,SE,2
20180702,4139,SE,5
20180704,4139,SE,3
20180705,4139,SE,4
20180706,4139,SE,1
20180707,4139,SE,2
20180708,4139,SE,8
20180709,4139,SE,9
20180710,4139,SE,5
20180711,4139,SE,5
20180712,4139,SE,1
20180713,4139,SE,2
20180714,4139,SE,5
20180715,4139,SE,9
20180716,4139,SE,7
20180717,4139,SE,2
20180718,4139,SE,6
20180719,4139,SE,3
20180721,4139,SE,1
20180722,4139,SE,3
20180723,4139,SE,3
20180724,4139,SE,5
20180729,4139,SE,3
20180730,4139,SE,2
20180731,4139,SE,2
20180801,4139,SE,1
20180802,4139,SE,1
20180803,4139,SE,2
20180804,4139,SE,1
20180806,4139,SE,3
20180808,4139,SE,3
20180809,4139,SE,2
20180811,4139,SE,2
20180814,4139,SE,2
20180815,4139,SE,2
20180816,4139,SE,3
20180817,4139,SE,1
20180818,4139,SE,1
20180819,4139,SE,2
20180820,4139,SE,1
20180821,4139,SE,1
20180822,4139,SE,3
20180823,4139,SE,1
20180824,4139,SE,1
20180826,4139,SE,2
20180827,4139,SE,1
20180828,4139,SE,1
20180830,4139,SE,1
20180902,4139,SE,2
20180904,4139,SE,1
20180907,4139,SE,1
20180909,4139,SE,2
20180910,4139,SE,4
20180911,4139,SE,3
20180912,4139,SE,1
20180913,4139,SE,3
20180915,4139,SE,1
20180916,4139,SE,2
20180917,4139,SE,1
20180921,4139,SE,1
20180922,4139,SE,2
20180923,4139,SE,1
20180926,4139,SE,2
20180928,4139,SE,1
20181001,4139,SE,1
20181004,4139,SE,1
20181006,4139,SE,2
20181007,4139,SE,5
20181010,4139,SE,4
20181011,4139,SE,1
20181013,4139,SE,2
20181014,4139,SE,2
20181016,4139,SE,2
20181017,4139,SE,1
20181018,4139,SE,3
20181019,4139,SE,4
20181020,4139,SE,4
20181021,4139,SE,7
20181023,4139,SE,4
20181024,4139,SE,2
20181025,4139,SE,2
20181029,4139,SE,1
20181031,4139,SE,2
20181103,4139,SE,1
20181105,4139,SE,1
20181106,4139,SE,1
20181108,4139,SE,1
20181112,4139,SE,1
20181113,4139,SE,1
20181114,4139,SE,1
20181117,4139,SE,5
20181118,4139,SE,1
20181119,4139,SE,1
20181120,4139,SE,3
20181121,4139,SE,1
20181122,4139,SE,1
20181123,4139,SE,6
20181124,4139,SE,2
20181125,4139,SE,2
20181126,4139,SE,4
20181127,4139,SE,1
20181128,4139,SE,1
20181129,4139,SE,1
20181201,4139,SE,2
20181202,4139,SE,1
20181203,4139,SE,1
20181205,4139,SE,1
20181206,4139,SE,1
20181209,4139,SE,2
20181210,4139,SE,1
20181213,4139,SE,1
20181214,4139,SE,1
20181215,4139,SE,1
20181217,4139,SE,2
20181218,4139,SE,1
20181220,4139,SE,1
20181225,4139,SE,1
20181227,4139,SE,2
20190102,4139,SE,1
20190103,4139,SE,2
20190104,4139,SE,1
20190105,4139,SE,1
20190106,4139,SE,1
20190107,4139,SE,2
20190108,4139,SE,3
20190109,4139,SE,4
20190110,4139,SE,2
20190113,4139,SE,2
20190114,4139,SE,2
20190115,4139,SE,1
20190116,4139,SE,1
20190118,4139,SE,1
20190119,4139,SE,2
20190120,4139,SE,1
20190121,4139,SE,1
20190122,4139,SE,1
20190123,4139,SE,3
20190124,4139,SE,2
20190125,4139,SE,2
20190126,4139,SE,4
20190127,4139,SE,1
20190128,4139,SE,3
20190129,4139,SE,3
20190130,4139,SE,1
20190131,4139,SE,2
20190201,4139,SE,1
20190203,4139,SE,2
20190205,4139,SE,2
20190206,4139,SE,3
20190207,4139,SE,1
20190208,4139,SE,4
20190210,4139,SE,3
20190211,4139,SE,2
20190212,4139,SE,2
20170104,5972,SE,1
20170105,5972,SE,1
20170106,5972,SE,1
20170108,5972,SE,2
20170109,5972,SE,1
20170111,5972,SE,1
20170120,5972,SE,2
20170121,5972,SE,1
20170122,5972,SE,1
20170125,5972,SE,1
20170127,5972,SE,2
20170128,5972,SE,1
20170129,5972,SE,1
20170131,5972,SE,1
20170204,5972,SE,1
20170206,5972,SE,1
20170210,5972,SE,1
20170213,5972,SE,1
20170301,5972,SE,1
20170309,5972,SE,1
20170316,5972,SE,1
20170318,5972,SE,1
20170319,5972,SE,1
20170322,5972,SE,1
20170409,5972,SE,1
20170420,5972,SE,1
20170421,5972,SE,1
20170517,5972,SE,1
20170520,5972,SE,1
20170525,5972,SE,2
20170526,5972,SE,1
20170530,5972,SE,4
20170531,5972,SE,2
20170601,5972,SE,1
20170603,5972,SE,1
20170604,5972,SE,1
20170605,5972,SE,2
20170606,5972,SE,3
20170613,5972,SE,4
20170616,5972,SE,1
20170618,5972,SE,1
20170619,5972,SE,4
20170620,5972,SE,1
20170624,5972,SE,1
20170625,5972,SE,1
20170707,5972,SE,1
20170710,5972,SE,1
20170712,5972,SE,1
20170720,5972,SE,1
20170723,5972,SE,1
20170725,5972,SE,1
20170730,5972,SE,1
20170804,5972,SE,1
20170805,5972,SE,1
20170809,5972,SE,1
20170811,5972,SE,2
20170814,5972,SE,2
20170820,5972,SE,1
20170823,5972,SE,1
20170826,5972,SE,1
20170830,5972,SE,1
20170905,5972,SE,2
20170909,5972,SE,1
20170911,5972,SE,2
20170923,5972,SE,2
20170930,5972,SE,1
20171001,5972,SE,1
20171002,5972,SE,1
20171009,5972,SE,1
20171011,5972,SE,1
20171019,5972,SE,1
20171020,5972,SE,2
20171026,5972,SE,1
20171028,5972,SE,2
20171031,5972,SE,2
20171110,5972,SE,1
20171111,5972,SE,1
20171122,5972,SE,1
20171127,5972,SE,1
20171128,5972,SE,1
20171129,5972,SE,1
20171204,5972,SE,1
20171219,5972,SE,2
20171226,5972,SE,1
20180102,5972,SE,2
20180104,5972,SE,1
20180115,5972,SE,1
20180124,5972,SE,1
20180128,5972,SE,1
20180129,5972,SE,1
20180211,5972,SE,1
20180216,5972,SE,1
20180219,5972,SE,1
20180222,5972,SE,1
20180223,5972,SE,1
20180303,5972,SE,1
20180306,5972,SE,1
20180309,5972,SE,1
20180313,5972,SE,1
20180315,5972,SE,1
20180317,5972,SE,1
20180318,5972,SE,1
20180319,5972,SE,1
20180322,5972,SE,1
20180323,5972,SE,1
20180325,5972,SE,1
20180327,5972,SE,2
20180328,5972,SE,1
20180329,5972,SE,1
20180402,5972,SE,1
20180404,5972,SE,2
20180406,5972,SE,1
20180407,5972,SE,1
20180408,5972,SE,2
20180409,5972,SE,1
20180411,5972,SE,1
20180413,5972,SE,1
20180414,5972,SE,1
20180415,5972,SE,2
20180416,5972,SE,1
20180417,5972,SE,1
20180418,5972,SE,2
20180420,5972,SE,1
20180421,5972,SE,2
20180422,5972,SE,1
20180427,5972,SE,1
20180429,5972,SE,1
20180430,5972,SE,1
20180502,5972,SE,2
20180503,5972,SE,2
20180505,5972,SE,1
20180506,5972,SE,2
20180507,5972,SE,1
20180508,5972,SE,2
20180510,5972,SE,1
20180511,5972,SE,3
20180512,5972,SE,1
20180513,5972,SE,5
20180514,5972,SE,2
20180515,5972,SE,2
20180516,5972,SE,2
20180517,5972,SE,2
20180518,5972,SE,3
20180519,5972,SE,5
20180520,5972,SE,2
20180521,5972,SE,2
20180522,5972,SE,3
20180523,5972,SE,2
20180524,5972,SE,3
20180525,5972,SE,3
20180527,5972,SE,4
20180528,5972,SE,2
20180529,5972,SE,2
20180530,5972,SE,3
20180531,5972,SE,4
20180601,5972,SE,1
20180603,5972,SE,2
20180605,5972,SE,4
20180607,5972,SE,1
20180608,5972,SE,1
20180610,5972,SE,4
20180612,5972,SE,1
20180613,5972,SE,2
20180615,5972,SE,1
20180616,5972,SE,1
20180617,5972,SE,3
20180618,5972,SE,2
20180624,5972,SE,1
20180626,5972,SE,3
20180627,5972,SE,3
20180629,5972,SE,1
20180630,5972,SE,2
20180701,5972,SE,2
20180704,5972,SE,1
20180706,5972,SE,1
20180710,5972,SE,2
20180713,5972,SE,3
20180717,5972,SE,1
20180718,5972,SE,1
20180720,5972,SE,2
20180721,5972,SE,1
20180724,5972,SE,1
20180726,5972,SE,1
20180728,5972,SE,1
20180729,5972,SE,1
20180730,5972,SE,2
20180801,5972,SE,1
20180805,5972,SE,2
20180806,5972,SE,4
20180809,5972,SE,3
20180810,5972,SE,2
20180812,5972,SE,1
20180813,5972,SE,1
20180815,5972,SE,3
20180820,5972,SE,1
20180823,5972,SE,1
20180824,5972,SE,1
20180825,5972,SE,1
20180827,5972,SE,1
20180829,5972,SE,2
20180830,5972,SE,1
20180906,5972,SE,1
20180907,5972,SE,1
20180918,5972,SE,1
20180919,5972,SE,1
20180920,5972,SE,1
20180921,5972,SE,1
20180923,5972,SE,2
20180924,5972,SE,1
20180925,5972,SE,1
20180928,5972,SE,1
20180930,5972,SE,1
20181001,5972,SE,1
20181003,5972,SE,1
20181010,5972,SE,1
20181012,5972,SE,1
20181019,5972,SE,1
20181020,5972,SE,2
20181023,5972,SE,2
20181028,5972,SE,1
20181029,5972,SE,1
20181030,5972,SE,1
20181102,5972,SE,2
20181107,5972,SE,1
20181122,5972,SE,1
20181126,5972,SE,1
20181130,5972,SE,1
20181211,5972,SE,1
20190101,5972,SE,3
20190120,5972,SE,1
20190123,5972,SE,1
20190130,5972,SE,1
